723945;0:0:0,!,0.00000,0.00000,0.00;28.4,101247,6;0.63,-0.12,9.37,30.1,5.56,-1.85,0.60;130,-66,-571;27.00,27.00,27.00,27.00
725740;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.58,-0.10,9.40,30.1,5.56,-1.79,0.36;131,-64,-568;27.00,27.00,27.00,27.00
727542;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.53,-0.10,9.38,30.1,5.44,-2.03,0.42;129,-62,-568;27.00,27.00,27.00,27.00
729337;0:0:0,!,0.00000,0.00000,0.00;28.4,101242,7;0.55,-0.08,9.34,30.1,5.68,-1.97,0.36;132,-62,-569;27.00,27.00,27.00,27.00
731131;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.58,-0.07,9.35,30.1,5.38,-1.85,0.42;131,-62,-571;27.00,27.00,27.00,27.00
732932;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.55,-0.10,9.35,30.1,5.50,-2.03,0.48;129,-63,-569;27.00,27.00,27.00,27.00
734731;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.56,-0.13,9.39,30.2,5.56,-1.85,0.48;129,-65,-568;27.00,27.00,27.00,27.00
736536;0:0:0,!,0.00000,0.00000,0.00;28.4,101243,7;0.58,-0.10,9.33,30.1,5.50,-2.03,0.42;128,-62,-567;27.00,27.00,27.00,27.00
738331;0:0:0,!,0.00000,0.00000,0.00;28.4,101251,6;0.54,-0.07,9.42,30.1,5.44,-1.97,0.42;132,-61,-568;27.00,27.00,27.00,27.00
740126;0:0:0,!,0.00000,0.00000,0.00;28.4,101247,6;0.59,-0.03,9.37,30.2,5.50,-2.03,0.42;131,-65,-568;27.00,27.00,27.00,27.00
741927;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.60,-0.10,9.38,30.1,5.38,-2.03,0.36;128,-65,-571;27.00,27.00,27.00,27.00
743721;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.60,-0.08,9.29,30.1,5.38,-1.97,0.48;128,-62,-569;27.00,27.00,27.00,27.00
745517;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.61,-0.11,9.30,30.1,5.62,-1.91,0.42;130,-62,-568;27.00,27.00,27.00,27.00
747312;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.58,-0.05,9.35,30.1,5.50,-1.85,0.42;130,-63,-569;27.00,27.00,27.00,27.00
749124;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.57,-0.08,9.39,30.1,5.56,-1.85,0.60;132,-66,-567;27.00,27.00,27.00,27.00
750918;0:0:0,!,0.00000,0.00000,0.00;;0.61,-0.07,9.28,30.1,5.56,-1.79,0.54;128,-61,-570;27.00,27.00,27.00,27.00
752717;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.60,-0.09,9.31,30.1,5.50,-1.85,0.48;;27.00,27.00,27.00,27.00
754511;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.55,-0.01,9.34,30.0,5.56,-1.97,0.42;130,-64,-567;27.00,27.00,27.00,27.00
756314;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.59,-0.07,9.39,30.1,5.44,-1.74,0.36;128,-62,-572;27.00,27.00,27.00,27.00
758108;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.54,-0.12,9.40,30.1,5.50,-2.03,0.60;131,-63,-568;27.00,27.00,27.00,27.00
759902;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.56,-0.07,9.31,30.1,5.62,-1.85,0.48;130,-63,-569;27.00,27.00,27.00,27.00
761696;0:0:0,!,0.00000,0.00000,0.00;28.4,101254,6;0.57,-0.09,9.49,30.1,5.62,-1.85,0.36;129,-64,-566;27.00,27.00,27.00,27.00
763499;0:0:0,!,0.00000,0.00000,0.00;28.4,101251,6;0.52,-0.09,9.28,30.1,5.56,-1.79,0.42;128,-65,-568;27.00,27.00,27.00,27.00
765293;0:0:0,!,0.00000,0.00000,0.00;;0.56,-0.07,9.32,30.1,5.68,-1.91,0.54;130,-62,-572;27.00,27.00,27.00,27.00
767086;0:0:0,!,0.00000,0.00000,0.00;28.4,101254,6;0.52,-0.04,9.40,30.1,5.50,-2.03,0.36;130,-64,-567;27.00,27.00,27.00,27.00
768880;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.59,-0.05,9.50,30.1,5.62,-1.91,0.54;131,-65,-570;27.00,27.00,27.00,27.00
770675;0:0:0,!,0.00000,0.00000,0.00;;0.57,-0.08,9.34,30.1,5.56,-1.85,0.48;130,-63,-568;27.00,27.00,27.00,27.00
772475;0:0:0,!,0.00000,0.00000,0.00;28.4,101251,6;0.53,-0.09,9.39,30.2,5.50,-1.91,0.42;128,-65,-570;27.00,27.00,27.00,27.00
774277;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.52,-0.10,9.31,30.2,5.56,-1.91,0.54;130,-63,-569;27.00,27.00,27.25,27.00
776072;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.59,-0.10,9.38,30.0,5.44,-1.91,0.42;132,-64,-568;27.00,27.00,27.25,27.00
777876;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.49,-0.04,9.41,30.2,5.56,-1.97,0.48;129,-64,-570;27.00,27.00,27.25,27.00
779678;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.55,-0.10,9.34,30.1,5.44,-2.03,0.36;130,-63,-570;27.00,27.00,27.25,27.00
781484;0:0:0,!,0.00000,0.00000,0.00;28.4,101246,7;0.56,-0.04,9.31,30.2,5.38,-1.68,0.42;132,-63,-570;27.00,27.00,27.00,27.00
783279;0:0:0,!,0.00000,0.00000,0.00;28.4,101256,6;0.54,-0.09,9.31,30.1,5.38,-1.97,0.48;130,-64,-571;27.00,27.00,27.25,27.00
785073;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.54,-0.06,9.41,30.2,5.50,-1.74,0.48;131,-65,-570;27.00,27.00,27.25,27.00
786874;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.57,-0.11,9.42,30.1,5.56,-1.79,0.36;129,-64,-567;27.00,27.00,27.00,27.00
788669;0:0:0,!,0.00000,0.00000,0.00;28.4,101246,7;0.51,-0.03,9.31,30.0,5.56,-1.97,0.42;129,-62,-567;27.00,27.00,27.00,27.00
790463;0:0:0,!,0.00000,0.00000,0.00;28.4,101262,5;0.60,-0.08,9.41,30.1,5.50,-1.97,0.42;128,-62,-567;27.00,27.00,27.00,27.00
792258;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.59,-0.07,9.36,30.2,5.44,-1.97,0.36;129,-63,-570;27.00,27.00,27.00,27.00
794060;0:0:0,!,0.00000,0.00000,0.00;28.4,101251,6;0.56,-0.04,9.42,30.1,5.62,-1.97,0.42;131,-66,-569;27.00,27.00,27.25,27.00
795859;0:0:0,!,0.00000,0.00000,0.00;28.4,101257,6;0.59,-0.01,9.36,30.2,5.50,-2.15,0.42;130,-63,-573;27.00,27.00,27.25,27.00
797656;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.61,-0.08,9.41,30.1,5.62,-2.09,0.36;130,-63,-570;27.00,27.00,27.00,27.00
799450;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.57,-0.06,9.44,30.2,5.56,-1.79,0.48;132,-64,-570;27.00,27.00,27.00,27.00
801252;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.55,-0.11,9.36,30.1,5.50,-1.97,0.54;132,-62,-570;27.00,27.00,27.00,27.00
803046;0:0:0,!,0.00000,0.00000,0.00;28.4,101245,7;0.55,-0.07,9.25,30.2,5.56,-1.85,0.36;129,-64,-568;27.00,27.00,27.25,27.00
804840;0:0:0,!,0.00000,0.00000,0.00;28.4,101254,6;0.55,-0.06,9.32,30.0,5.50,-1.79,0.42;131,-64,-568;27.00,27.00,27.00,27.00
806635;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.57,-0.08,9.38,30.2,5.62,-1.91,0.48;127,-62,-568;27.00,27.00,27.00,27.00
808437;0:0:0,!,0.00000,0.00000,0.00;28.4,101246,7;0.57,-0.07,9.40,30.1,5.50,-1.85,0.42;129,-63,-567;27.00,27.00,27.00,27.00
810231;0:0:0,!,0.00000,0.00000,0.00;28.4,101254,6;0.63,-0.12,9.37,30.1,5.38,-1.97,0.24;131,-63,-570;27.00,27.00,27.00,27.00
812025;0:0:0,!,0.00000,0.00000,0.00;28.4,101254,6;0.53,-0.10,9.40,30.1,5.56,-1.91,0.60;132,-64,-566;27.00,27.00,27.00,27.00
813819;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.55,-0.05,9.34,30.2,5.56,-1.85,0.48;128,-65,-570;27.00,27.00,27.00,27.00
815681;0:0:0,!,0.00000,0.00000,0.00;28.4,101253,6;0.55,-0.05,9.32,30.2,5.44,-1.79,0.42;128,-64,-567;27.00,27.00,27.00,27.00
817474;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.57,-0.08,9.32,30.1,5.50,-1.79,0.60;131,-63,-569;27.00,27.00,27.00,27.00
819269;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.56,-0.07,9.37,30.1,5.62,-2.03,0.48;128,-63,-568;27.00,27.00,27.00,27.00
821073;0:0:0,!,0.00000,0.00000,0.00;28.4,101248,6;0.49,-0.11,9.38,30.1,5.50,-1.91,0.36;131,-64,-568;27.00,27.00,27.00,27.00
822875;0:0:0,!,0.00000,0.00000,0.00;28.4,101251,6;0.51,-0.08,9.30,30.2,5.50,-2.03,0.60;133,-63,-569;27.00,27.00,27.00,27.00
824670;0:0:0,!,0.00000,0.00000,0.00;28.4,101250,6;0.53,-0.10,9.35,30.1,5.50,-1.91,0.36;127,-63,-565;27.00,27.00,27.00,27.00
826464;0:0:0,!,0.00000,0.00000,0.00;28.4,101257,6;0.58,-0.13,9.35,30.1,5.50,-1.85,0.54;128,-65,-569;27.00,27.00,27.00,27.00
828259;0:0:0,!,0.00000,0.00000,0.00;28.4,101254,6;0.57,-0.08,9.45,30.1,5.50,-1.97,0.42;132,-65,-569;27.00,27.00,27.00,27.00
830060;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.53,-0.06,9.40,30.0,5.62,-1.85,0.48;132,-64,-568;27.00,27.00,27.00,27.00
831854;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.59,-0.05,9.34,30.0,5.56,-1.79,0.30;129,-65,-572;27.00,27.00,27.00,27.00
833648;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.59,-0.06,9.30,30.2,5.56,-1.91,0.48;132,-60,-571;27.00,27.00,27.00,27.00
835443;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.58,-0.08,9.33,30.1,5.50,-1.85,0.42;131,-63,-565;27.00,27.00,27.00,27.00
837243;0:0:0,!,0.00000,0.00000,0.00;28.3,101245,7;0.56,-0.10,9.32,30.1,5.38,-1.97,0.42;128,-62,-568;27.00,27.00,27.00,27.00
839043;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.61,-0.10,9.37,30.0,5.44,-1.91,0.48;130,-64,-568;27.00,27.00,27.00,27.00
840836;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.55,-0.12,9.32,30.1,5.56,-1.91,0.42;131,-62,-569;27.00,27.00,27.00,27.00
842631;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.58,-0.07,9.37,30.0,5.56,-1.74,0.54;130,-61,-566;27.00,27.00,27.00,27.00
844426;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.52,-0.09,9.35,30.0,5.68,-1.97,0.36;129,-64,-570;27.00,27.00,27.00,26.75
846228;0:0:0,!,0.00000,0.00000,0.00;28.3,101245,7;0.58,-0.10,9.47,30.1,5.68,-1.97,0.30;131,-63,-567;27.00,27.00,27.00,27.00
848022;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.54,-0.13,9.39,30.1,5.62,-2.03,0.54;129,-63,-569;27.00,27.00,27.00,26.75
849827;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.62,-0.10,9.34,30.0,5.50,-1.91,0.36;130,-62,-568;27.00,27.00,27.00,27.00
851621;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.59,-0.06,9.31,30.1,5.50,-1.85,0.42;133,-62,-569;27.00,27.00,27.00,27.00
853425;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.52,-0.09,9.37,30.0,5.50,-1.91,0.36;128,-64,-569;27.00,27.00,27.00,27.00
855219;0:0:0,!,0.00000,0.00000,0.00;;0.59,-0.13,9.39,30.1,5.62,-1.91,0.42;131,-63,-565;27.00,27.00,27.00,27.00
857012;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.58,-0.10,9.38,30.1,5.56,-1.91,0.54;130,-62,-568;27.00,27.00,27.00,27.00
858805;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.56,-0.11,9.34,30.1,5.38,-1.97,0.42;131,-65,-569;27.00,27.00,27.00,27.00
860606;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.52,-0.09,9.32,30.1,5.38,-2.03,0.54;131,-63,-567;27.00,27.00,27.00,27.00
862400;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.55,-0.05,9.39,30.1,5.56,-1.97,0.48;131,-66,-568;27.00,27.00,27.00,27.00
864205;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.55,-0.11,9.35,30.2,5.38,-1.97,0.54;131,-65,-570;27.00,27.00,27.00,26.75
865999;0:0:0,!,0.00000,0.00000,0.00;28.3,101253,6;0.54,-0.06,9.35,30.1,5.50,-1.97,0.54;131,-63,-569;27.00,27.00,27.00,27.00
867813;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.58,-0.10,9.41,30.0,5.56,-1.97,0.36;128,-64,-568;27.00,27.00,27.00,27.00
869608;0:0:0,!,0.00000,0.00000,0.00;28.3,101260,5;0.51,-0.14,9.34,30.1,5.56,-2.03,0.48;131,-64,-570;27.00,27.00,27.00,27.00
871402;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.56,-0.14,9.32,30.1,5.38,-1.91,0.72;130,-64,-569;27.00,27.00,27.00,26.75
873197;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.50,-0.09,9.36,30.1,5.68,-2.03,0.48;129,-63,-570;27.00,27.00,27.00,27.00
874999;0:0:0,!,0.00000,0.00000,0.00;28.3,101253,6;0.56,-0.15,9.41,30.0,5.50,-1.79,0.36;128,-65,-569;27.00,27.00,27.00,27.00
876793;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.53,-0.08,9.39,30.0,5.56,-1.91,0.54;128,-63,-568;27.00,27.00,27.00,27.00
878595;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.58,-0.07,9.42,30.1,5.44,-1.91,0.54;127,-65,-569;27.00,27.00,27.00,27.00
880390;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.54,-0.03,9.31,30.2,5.62,-1.97,0.48;131,-63,-570;27.00,27.00,27.00,27.00
882203;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.59,-0.11,9.31,30.2,5.62,-1.91,0.48;132,-64,-567;27.00,27.00,27.00,27.00
883996;0:0:0,!,0.00000,0.00000,0.00;28.3,101257,6;0.56,-0.07,9.41,30.0,5.44,-1.79,0.54;128,-64,-567;27.00,27.00,27.00,27.00
885791;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.55,-0.11,9.40,30.0,5.68,-1.97,0.48;128,-64,-570;27.00,27.00,27.00,27.00
887586;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.55,-0.13,9.46,30.1,5.50,-1.85,0.54;130,-63,-567;27.00,27.00,27.00,27.00
889389;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.59,-0.10,9.34,30.1,5.50,-1.85,0.42;130,-62,-570;27.00,27.00,27.00,27.00
891183;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.54,-0.06,9.33,30.0,5.50,-1.91,0.42;128,-64,-570;27.00,27.00,27.00,27.00
892977;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.51,-0.07,9.36,30.0,5.56,-2.03,0.54;129,-64,-569;27.00,27.00,27.00,27.00
894771;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.60,-0.09,9.42,30.1,5.56,-1.91,0.48;129,-62,-569;27.00,27.00,27.00,27.00
896574;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.58,-0.13,9.32,30.1,5.44,-1.91,0.48;131,-65,-569;27.00,27.00,27.00,27.00
898368;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.56,-0.09,9.31,30.1,5.62,-1.79,0.54;126,-64,-567;27.00,27.00,27.00,27.00
900169;0:0:0,!,0.00000,0.00000,0.00;28.3,101253,6;0.60,-0.11,9.45,30.1,5.50,-1.85,0.54;131,-64,-570;27.00,27.00,27.00,27.00
901964;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.52,-0.11,9.35,30.0,5.44,-1.85,0.60;130,-62,-569;27.00,27.00,27.00,27.00
903758;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.54,-0.07,9.42,30.0,5.56,-1.97,0.42;129,-63,-567;27.00,27.00,27.00,27.00
905561;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.58,-0.12,9.37,30.1,5.56,-1.74,0.48;130,-63,-567;27.00,27.00,27.00,27.00
907366;0:0:0,!,0.00000,0.00000,0.00;28.3,101257,6;0.58,-0.07,9.39,30.1,5.44,-1.97,0.36;132,-64,-568;27.00,27.00,27.00,27.00
909160;0:0:0,!,0.00000,0.00000,0.00;28.3,101253,6;0.56,-0.11,9.35,30.1,5.44,-1.74,0.54;130,-59,-571;27.00,27.00,27.00,27.00
910954;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.59,-0.05,9.38,30.1,5.68,-1.97,0.54;127,-62,-567;27.00,27.00,27.00,27.00
912756;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.55,-0.03,9.34,30.0,5.50,-1.85,0.48;131,-63,-569;27.00,27.00,27.00,27.00
914550;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.58,-0.06,9.43,30.0,5.56,-1.91,0.42;130,-65,-566;27.00,27.00,27.00,27.00
916357;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.60,-0.08,9.45,30.1,5.56,-1.85,0.42;131,-63,-571;27.00,27.00,27.00,27.00
918151;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.52,-0.09,9.31,30.1,5.44,-1.91,0.54;132,-64,-568;27.00,27.00,27.00,27.00
920001;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.58,-0.09,9.44,30.1,5.62,-1.85,0.30;130,-63,-567;27.00,27.00,27.00,27.00
921795;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.59,-0.05,9.35,30.1,5.56,-1.97,0.54;133,-67,-570;27.00,27.00,27.00,27.00
923589;0:0:0,!,0.00000,0.00000,0.00;28.3,101259,5;0.58,-0.13,9.38,30.2,5.50,-1.97,0.54;129,-63,-568;27.00,27.00,27.00,27.00
925384;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.55,-0.05,9.39,30.1,5.56,-1.79,0.42;129,-62,-568;27.00,27.00,27.00,27.00
927186;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.58,-0.10,9.36,30.1,5.56,-1.85,0.42;131,-62,-569;27.00,27.00,27.00,27.00
928979;0:0:0,!,0.00000,0.00000,0.00;28.3,101245,7;0.55,-0.10,9.39,30.0,5.62,-1.91,0.48;132,-62,-569;27.00,27.00,27.00,27.00
930775;0:0:0,!,0.00000,0.00000,0.00;28.3,101241,7;0.56,-0.08,9.36,30.1,5.50,-1.79,0.48;128,-66,-571;27.00,27.00,27.00,27.00
932570;0:0:0,!,0.00000,0.00000,0.00;28.3,101253,6;0.59,-0.09,9.37,30.1,5.74,-1.85,0.42;129,-61,-569;27.00,27.00,27.00,27.00
934372;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.56,-0.07,9.37,30.1,5.50,-2.09,0.54;129,-65,-571;27.00,27.00,27.00,27.00
936166;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.53,-0.08,9.35,30.0,5.62,-1.85,0.36;128,-62,-569;27.00,27.00,27.00,27.00
937960;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.54,-0.05,9.40,30.1,5.56,-1.85,0.48;134,-64,-571;27.00,27.00,27.00,27.00
939754;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.56,-0.11,9.31,30.1,5.62,-1.91,0.48;129,-64,-569;27.00,27.00,27.00,27.00
941561;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.56,-0.06,9.35,30.0,5.68,-1.68,0.48;129,-63,-572;27.00,27.00,27.00,27.00
943355;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.57,-0.11,9.33,30.1,5.44,-1.68,0.54;132,-63,-570;27.00,27.00,27.00,27.00
945148;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.52,-0.08,9.38,30.1,5.56,-1.85,0.48;128,-64,-568;27.00,27.00,27.00,27.00
946942;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.54,-0.08,9.38,30.1,5.56,-1.91,0.60;130,-62,-569;27.00,27.00,27.00,27.00
948755;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.55,-0.09,9.37,30.1,5.44,-1.91,0.36;130,-65,-569;27.00,27.00,27.00,27.00
950560;0:0:0,!,0.00000,0.00000,0.00;28.3,101257,6;0.57,-0.12,9.39,30.1,5.56,-2.03,0.42;127,-66,-570;27.00,27.00,27.00,27.00
952355;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.55,-0.15,9.30,30.1,5.50,-2.09,0.60;130,-61,-567;27.00,27.00,27.00,26.75
954149;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.58,-0.12,9.39,30.2,5.56,-1.91,0.48;130,-61,-570;27.00,27.00,27.00,27.00
955951;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.57,-0.05,9.37,30.1,5.44,-1.91,0.42;133,-64,-570;27.00,27.00,27.00,27.00
957745;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.58,-0.12,9.33,30.1,5.50,-2.09,0.48;130,-61,-570;27.00,27.00,27.00,27.00
959540;0:0:0,!,0.00000,0.00000,0.00;28.3,101252,6;0.54,-0.08,9.37,30.0,5.38,-1.79,0.42;130,-63,-569;27.00,27.00,27.00,27.00
961335;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.56,-0.13,9.40,30.1,5.62,-1.91,0.36;129,-62,-569;27.00,27.00,27.00,27.00
963244;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.52,-0.09,9.37,30.1,5.50,-1.97,0.36;129,-62,-570;27.00,27.00,27.00,26.75
965040;0:0:0,!,0.00000,0.00000,0.00;28.3,101252,6;0.59,-0.14,9.29,30.1,5.62,-1.79,0.30;133,-64,-566;27.00,27.00,27.00,27.00
966836;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.57,-0.12,9.36,30.0,5.44,-1.91,0.60;131,-65,-569;27.00,27.00,27.00,27.00
968633;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.60,-0.16,9.31,30.0,5.50,-1.97,0.54;129,-64,-567;27.00,27.00,27.00,27.00
970437;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.55,-0.14,9.35,30.1,5.50,-2.03,0.36;132,-63,-568;27.00,27.00,27.00,27.00
972233;0:0:0,!,0.00000,0.00000,0.00;28.3,101245,7;0.58,-0.11,9.33,30.0,5.38,-1.91,0.60;132,-65,-567;27.00,27.00,27.00,27.00
974029;0:0:0,!,0.00000,0.00000,0.00;28.3,101248,6;0.56,-0.09,9.29,30.0,5.32,-2.03,0.42;130,-60,-569;27.00,27.00,27.00,27.00
975826;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.56,-0.09,9.34,30.0,5.32,-2.21,0.48;130,-60,-566;27.00,27.00,27.00,27.00
977631;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.55,-0.09,9.41,30.1,5.50,-1.85,0.36;130,-63,-568;27.00,27.00,27.00,27.00
979428;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.55,-0.09,9.37,30.1,5.62,-1.97,0.36;131,-65,-568;27.00,27.00,27.00,27.00
981224;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.56,-0.05,9.39,30.1,5.56,-1.85,0.54;128,-62,-568;27.00,27.00,27.00,27.00
983027;0:0:0,!,0.00000,0.00000,0.00;28.3,101246,7;0.61,-0.11,9.31,30.1,5.50,-1.91,0.42;129,-65,-567;27.00,27.00,27.00,27.00
984836;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.59,-0.06,9.32,30.1,5.68,-1.97,0.30;130,-61,-569;27.00,27.00,27.00,27.00
986640;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.57,-0.05,9.35,30.1,5.56,-1.97,0.36;130,-63,-570;27.00,27.00,27.00,27.00
988437;0:0:0,!,0.00000,0.00000,0.00;;0.59,-0.04,9.33,30.1,5.68,-1.85,0.48;129,-63,-569;27.00,27.00,27.00,27.00
990233;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;;131,-63,-567;27.00,27.00,27.00,27.00
992034;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.56,-0.10,9.39,30.0,5.56,-1.91,0.60;128,-63,-569;27.00,27.00,27.00,27.00
993840;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.54,-0.14,9.31,30.1,5.44,-1.97,0.42;129,-65,-569;27.00,27.00,27.00,27.00
995637;0:0:0,!,0.00000,0.00000,0.00;28.3,101251,6;0.50,-0.07,9.41,30.2,5.56,-2.03,0.42;131,-60,-568;27.00,27.00,27.00,27.00
997434;0:0:0,!,0.00000,0.00000,0.00;28.3,101252,6;0.53,-0.05,9.32,30.1,5.68,-1.97,0.42;129,-63,-572;27.00,27.00,27.00,27.00
999231;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.53,-0.15,9.27,30.1,5.44,-1.91,0.36;129,-64,-568;27.00,27.00,27.00,27.00
1001035;0:0:0,!,0.00000,0.00000,0.00;28.3,101249,6;0.51,-0.09,9.34,30.1,5.56,-1.97,0.24;129,-64,-568;27.00,27.00,27.00,27.00
1002865;0:0:0,!,0.00000,0.00000,0.00;;0.55,-0.06,9.41,30.1,5.62,-1.74,0.42;131,-64,-569;27.00,27.00,27.00,27.00
1004701;0:0:0,!,0.00000,0.00000,0.00;28.3,101252,6;0.54,-0.08,9.40,30.1,5.56,-1.91,0.48;129,-63,-570;27.00,27.00,27.00,27.00
1006533;0:0:0,!,0.00000,0.00000,0.00;28.3,101256,6;0.55,-0.06,9.32,30.1,5.44,-1.91,0.60;132,-62,-564;27.00,27.00,27.00,27.00
1008371;0:0:0,!,0.00000,0.00000,0.00;28.3,101254,6;0.49,-0.08,9.25,30.1,5.44,-1.79,0.42;132,-64,-571;27.00,27.00,27.00,27.00
